slang_term,standard_translation,source,confidence_score,upvotes,context_category,region,created_at,slang_length,standard_length
Ascona,Ascona (VERB): A lack in oral hygiene,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,37
Ascona,Let’s help them to [avoid] this [ascona] like [stuff],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,53
trimbalitious,this word is worse than,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,23
trimbalitious,"Bob: have a trimbalitious day

everyone else: *fucking [beats] [the shit out of] bob because he said the most offensive word possible*

([my school] made up this word and i wanted to make it seem really bad)",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,207
4b,best class ever wouldn’t it for the world i wanna,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,2,49
4b,[ugh] i [miss] 4b we had such a good [bond],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,2,43
yaded,to be drunk and,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,15
wom,The sound a - car makes,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,23
wom,"[Just do] a video search ([google], youtube... you can figure this out) for ""[eclipse] exhuast""

wom",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,100
Nork,"How the pronounce ,",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,19
k,"""""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,1,2
Google minus,what you,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,8
Google minus,[oh my god] [ben] is so [google minus],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,38
Crispmus,A holiday that falls on,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,23
Crispmus,"""Hey, what's going on tonight?""
""OH, it's Crispmus [lunch], bro! Then tonight we gotta make our birdhouses!""
""[OH WORD], [COUNT ME IN]!""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,138
Slay,Used to describe or action in a light,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,37
Paddy wap,To or someone,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,13
Paddy wap,"We were playing [cod] and [daddy] got absolutely paddywapped

I paddywapped a man in his [vehicle] today

Paddy wap me daddy",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,124
qyart,"is a word for someone who wears adidas jumper, holds a tzbex, and eats in a qucha",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,81
qyart,[Hors arev] who's this qyart.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,29
bro,the of the word 'brother',urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,25
Giftmas,"This word is what non-Christians, who are and who , will call Christmas",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,71
Giftmas,"Person 1: I'm [Buddhist]!
Person 2: Do you [celebrate] [Christmas]?
Person 1: No, I celebrate Giftmas.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,104
Re,Short for retard (pronounced re) A word started by class in but the rards of the still use it,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,2,93
Re,"“[That kid] was [so stupid], he is a [rard]!”
“I know, [that kid] was such a re.”",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,2,82
Amope,"Feeling , or",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,12
Amope,[Omar] was [amope] after the [soccer match] because he missed two shots.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,72
G dawg,"One of the """" in your friendly ghetto that you would normally refer to without getting",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,86
Abub,"A brief expression of a warm invitation to another person, akin to ""Welcome, we are "" and "" to , sir""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,101
Romie,"Very sweet,kind and hot Also with",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,33
Lash,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,1
Lash,'Suck my lash' or 'Gary is a lash-boy',urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,38
generation y,The generation of people coming after the slacker and media influenced,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,70
Leaky Ekans,: Adjective A is when a biological male cums and their penis continues to leak cum for upwards of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,97
night train,High Potency (18% ABV) citrus flavored fortified wine,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,53
Couch promoter,"Someone who’s never worked on an event in their life but sits on the keyboard, “couch” or at and gives",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,102
raff,"A cool, man his way around",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,26
Gabryla,"this girl, damn, this girl",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,26
Gabryla,[That girl] is an [absolute] Gabryla,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,36
Sherbek,that you he is a fucking shit he can not be friends he is nigga,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,63
Joed,A who loves everyone apart from turtin and has,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,46
Joed,"James: Joed is so cool [isn’t] he?
[Jackson]: Yeah he is, he also has [a big Dick].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,84
burberry,Twat for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,8
burberry,"""Don't touch my burberry [peak] [fucker], otherwise i will throw bottle-caps at you""
""I am hard because i am wearing a fake pair of burberry [socks]""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,150
oppolitious,A word used to describe of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,26
Fossil Ridge High School,"Fossil Ridge High School is a 9-12th grade high school that is located on the line of Keller & Fort Worth, Tx",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,24,109
ametryss,a girl named ametryss is one of the most friends you’ll ever meet,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,65
Giselle,Giselle is an amazing girl and is really beautiful inside & outside,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,67
Giselle,"""Giselle is my girlfriend & I'm very lucky to call her [mine]""

""Giselle is so [gorgeous]!""
""Giselle loves [Zayn Malik]""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,121
ADS,down the,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,8
Aaser,"An is usually ""brutally consistent with pounding emotion",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,56
gignant,"is an adjective that describes a state of excessive, giggling",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,61
dometopicita,To give someone thing for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,25
Amadhya,It is of there can be,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,21
Amadhya,[That guy] is [totally] an Amadhya,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,34
Sexury,and,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,3
Sexury,This [sexury] lifestyle is what [I live] for when I become [financially stable],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,79
Ichabod Crane,"To cancel something because of weather, even if the weather conditions aren't that severe",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,89
Big Nigga Season,"During the months of April and May, any straight female without a boyfriend (open relationships don’t count) must go out and within the 2 month , find a (ranging from a dude with a decent amount of fat on him to the most of obese) and show him a good time (even for one night) or start a loving relationship with him because everyone else gets to have attention and love except for big niggas and that’s not fair",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,412
drink your bathwater,"A way of saying have sex with someone, Generally term",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,20,53
Marymount,"An elite, Catholic, all-girls school in Los Angeles that has the most beautiful, intelligent, talented girls in the region",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,122
Marymount,"Girl 1: Who is that girl over there?
Girl 2: [I don't know her] well, but [she goes] to Marymount.
Girl 1: Lucky! I wish I was a [Marymount girl].

Guy 1: That girl is hot.
Guy 2: I heard she goes to Marymount.
Guy 1: That makes her even hotter.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,249
Flob,Flob is a created by a art YouTuber,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,35
isabelle flores,person in the,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,15,13
isabelle flores,isabelle flores made me [define this word] because she didn't [want] it to say by isabelle flores at [the bottom].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,15,114
streets of rage,the ultimate beat-em-up,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,15,23
Panashe,Panashe is a very cool calm collective girl who’s charming,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,58
khayden,[Oooooo] [i wish] [i had] a khayden,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,35
sfn,sickfuqnation,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,13
Uncle Edward’s Theme song,loud music on YouTube Because it’s,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,25,34
Uncle Edward’s Theme song,I listened to the Uncle Edward’s Theme song. I fucking [came] and [peed] [all over the place].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,25,94
Austin,A guy that of weed and owns a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,29
Austin,[Yo that]’s Austin. He’s [off the gas] all the time. His watch is stuck [on 4]:20.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,82
D.G.D.,DebeloGuziDome,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,14
yon't,A of you and don't,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,18
Garrett,Hes sometimes but he has hes or nice hes the worst person ever,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,62
cood,"When you can't if you say cool or good, cood",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,44
Grolier,"NOUN or ADJECTIVE: recreational time; for somebody to hang out in; to chill, have a Verb: to relax, usually while having a delicious boge; form Pronunciation- GrO-lee-ur",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,169
Grope,To or in way,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,12
True Love,The act of after it has been in the,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,35
IGN,"A video game review site, characterized by biased, poorly written reviews",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,73
IGN,IGN is to the video game [industry] what the [RIAA] is to the [music industry].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,79
fleedx,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,1
fleedx,[Fleedx] is [not a word].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,25
Shoot n’ pooters,Similar to “” or “damn”,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,23
Shoot n’ pooters,"[Madeline]: we have to go to the DMV for your [registration]

Jacob: [shoot n’ pooters]!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,88
petachu,club/group/gang originated from,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,31
petachu,petachu is a discriminating [club],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,34
MxO,Short for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,9
MxO,"[EQ] Guy: OMG!!11!! My lvl 39 purple transexual [Orc's] magic staff of [Endor] will pwn you all!!!!111!1!!!

MxO Guy: Dude, Shut the fuck up. Nobody cares. Everquest is for faggots. You live in your mother's basement. And besides that, MxO is better because you can actually use guns in MxO!

EQ Guy: Wel... my Orc would kick your guy's ass!!!

MxO Guy: Again, you're a faggot. I really hope you die.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,406
Bellzey,"Bellzey, where do I even start, she can get very , and towards loved ones",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,73
Mits,Mits are basically that are in your -,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,37
superkalifragilisticexpiealadocious,!,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,35,1
superkalifragilisticexpiealadocious,"""superkalifragilisticexpiealadocious even though [the sound] of it is really quite [atrocious]."" 
--Mary [Poppins]",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,35,115
Poor Man's Plate,"When you haven't done the dishes, and you make an oven pizza",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,60
Brownout,A containing and,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,16
Brownout,"[Damn], that is [one] [rugged] Brownout.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,40
WTP,"Worse Than Poo - a to something (or someone) is , useless, terrible, bad, disgusting, etc",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,89
WTP,"'I just saw [High School Musical] and it was WTP'

'See [that guy over there]? His name is [Av]. He's WTP'

'Craig McLaughlan (or any d-grade celebrity) is WTP'",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,164
PUPQC,A pretentious branch of which they build for Party of the Philippines: New People's Army,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,88
PUPQC,"[Student] 1: Dude, did you know about PUPQC?
Student 2: What are you talking about? There's [no such thing] as PUPQC. All I know about that is only just a ""[Haunted] Talyer"" at all.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,182
Roastlationship,When secretly hate but they are still friends because they enjoy each other,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,15,75
sipper-snapper,A drink of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,10
sipper-snapper,"Jesus: Yo whats good with [those bitches]?

Dennis: They [wanna chill] around 11 tonight at some [ritzy] ass club, we should go grab some cheap sipper-snappers before we go to save some money.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,192
dannyk,A who,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,5
split wood,"phrase used when you get with a girl at a bar or party take her home and get her naked, right, well half way through you realize that she is fucking nasty, fugly and fat DAMMIT gross, you remember some thing and split with a wood",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,229
June 18,"is usually the birth of people name Aisha, , , and more If you are born on this you are blessed",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,95
Nihachvus,🥺🥺,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,2
Nihachvus,[nihachvus] is [so cool],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,24
homieless,of being,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,8
windshield wiper,"used to test if a girl is, how you say, shaved or not; the process by which you start touching a girls stomach and then quickly swing a finger below belt and it back up (in a windshield wiper movement) before she can tell you you are being too forward",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,251
kivara,Crazy that the shit out everyone and likes,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,42
kivara,"1:[Yo that] kid [is crazy]!!

2:Stay away she might be a [Kivara]",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,65
Awen,A beautiful girl who always believes in herself and doesn’ any,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,62
Awen,Awen is so [gorgeous],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,21
dimmy dangs,"A sequence of """" as a towards the net",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,37
Aiden,"Aiden is a usually kind person but can be at times, he doesn't have many friends but he has are loyal and they will never leave him because of his personality and that he gives off to others",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,190
Ooh dem curls,The phrase used when a child with a curls-fetish sees an attractive young girl with curly hair,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,94
schleppyweg,when you to you call them a schleppyweg,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,39
suryabhan,is a name and means sun and also mean sun There are two sun in the name means the person who is brightest and superior of all,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,125
